Recipe Title,Has meat,Meat types,Meat quantity (kg),Carbon footprint,Rating,Website,Servings
"
	Chocolate-Marshmallow Pillows  Recipe from Betty Crocker
",True,['egg'],[0.006],0.0288,,betty crocker,2 dozen cookies
Potatoes au Gratin Recipe : Emeril Lagasse : Recipes : Food Network,True,"['cheese', 'cheese']","[0.08504847763225037, 0.08504847763225037]",2.29630889607076,4,food network,4 to 6 servings		
Vegetarian Shepherd's Pie Recipe : Aida Mollenkamp : Recipes : Food Network,False,[],0,0.0,4,food network,8 Servings		
Foil Wrapped Side of Salmon with Lemon and Rosemary Recipe : Emeril Lagasse : Recipes : Food Network,False,[],0,0.0,5,food network,6 servings		
"









Apricot Chutney Recipe
 at Epicurious.com",False,[],0,0.0,5.0,epicurious, Makes about 3 cups
Asian Salad Recipe | MyRecipes.com,False,[],0,0.0,,myrecipes,12 servings (serving size: : 3/4 cup)
"
	Soft Caramel Corn Recipe - Allrecipes.com
",False,[],0,0.0,4.6,allrecipes,10 quarts
"
	Cajun Appetizer Meatballs Recipe - Allrecipes.com
",True,"['beef', 'egg']","[0.4535147392290249, 0.006]",12.273697959183673,4.5,allrecipes,4 servings
Stuffed Clams Recipe :   : Recipes : Food Network,False,[],0,0.0,5,food network,4 servings		
"
	Slow-Cooker Posole Recipe - Allrecipes.com
",True,['pork'],[1.8140589569160996],21.950113378684804,4.6,allrecipes,8 servings
"
	Fat Free Tartar Sauce Recipe - Allrecipes.com
",False,[],0,0.0,4.8,allrecipes,0.75 cup
"
	Beaker's Vegetable Barley Soup Recipe - Allrecipes.com
",False,[],0,0.0,4.6,allrecipes,8 Servings
Manchego Cheesy Rice Recipe : Rachael Ray : Recipes : Food Network,True,"['chicken', 'cheese']","[0, 0]",0.0,4,food network,4 servings		
Roast Leg Of Lamb With Potatoes (Arni Psito Me Patates) Recipe - Taste.com.au,True,['lamb'],[2.0],78.4,4.5,taste,Ingredients 
"









Triple-Chocolate Cake with Chocolate-Peppermint Filling Recipe
 at Epicurious.com",True,['egg'],[0.018000000000000002],0.0864,4.3,epicurious, Makes 12 servings
"
	Bacon Wrapped Shrimp Recipe - Allrecipes.com
",False,[],0,0.0,4.4,allrecipes,2 servings
"
	Savory Rosemary Bread Pudding Recipe - Allrecipes.com
",True,"['cheese', 'egg']","[0, 0.036000000000000004]",0.1728,4.4,allrecipes,8 servings
"
	Italian-Style Spaghetti Squash Recipe - Allrecipes.com
",True,['cheese'],[0],0.0,4.4,allrecipes,4 servings
"
	Pasta with Pork and Apple Sauce Recipe - Allrecipes.com
",True,['pork'],[0],0.0,4.0,allrecipes,4 servings
"
	Slow Cooker Swiss Steak Supper  Recipe from Betty Crocker
",True,"['beef', 'beef', 'beef']","[0.6802721088435374, 0.6802721088435374, 0.368543403073085]",46.68536576052431,,betty crocker,6 servings
"
	Marinated Flank Steak Recipe - Allrecipes.com
",True,['beef'],[0.6802721088435374],18.36734693877551,4.6,allrecipes,6 servings
"
	Cauliflower with Dijon Sauce Recipe - Allrecipes.com
",True,['cheese'],[0],0.0,4.1,allrecipes,4 servings
Risotto Recipe :   : Recipes : Food Network,True,"['chicken', 'cheese']","[0, 0]",0.0,4,food network,Serves 4 to 6 as a main dish		
Eggplant Lasagna Recipe : Danny Boome : Recipes : Food Network,True,"['egg', 'cheese', 'egg']","[0.0645, 0.45359188070533535, 0.018000000000000002]",6.519490389522027,4,food network,4 to 6 servings		
"
	White Chocolate-Dipped Strawberries  Recipe from Betty Crocker
",False,[],0,0.0,,betty crocker,18 strawberries 
"
	Basic Ham and Bean Soup Recipe - Allrecipes.com
",False,[],0,0.0,4.6,allrecipes,8 to 10 servings
"
	Taco Casserole Recipe - Allrecipes.com
",True,"['beef', 'cheese', 'cheese']","[0.4535147392290249, 0.05669898508816692, 0.05669898508816692]",13.77577055656418,4.3,allrecipes,10 servings
"
	Blueberry Cream Cheese Muffins Recipe - Allrecipes.com
",True,"['egg', 'cheese', 'egg']","[0.006, 0.2551454328967511, 0.006]",3.50206334410614,4.0,allrecipes,12 muffins
"









White Bean and Escarole Soup with Garlic Recipe
 at Epicurious.com",True,"['chicken', 'cheese']","[0, 0]",0.0,4.8,epicurious, Serves 4
"
	Easy Minute Steaks Recipe - Allrecipes.com
",True,['beef'],[2.0408163265306123],55.10204081632653,4.0,allrecipes,4 servings
"
	Microwave Chocolate Pie Recipe - Allrecipes.com
",True,"['egg', 'egg']","[0.018000000000000002, 0.018000000000000002]",0.1728,4.6,allrecipes,1 - 9 inch pie
"









Pasta with Chicken, Sun-Dried Tomatoes, Gorgonzola and Pine Nuts Recipe
 at Epicurious.com",True,"['chicken', 'chicken', 'cheese']","[0.3118444179849181, 0, 0.07087373136020865]",3.1085218574587516,4.45,epicurious, Serves 4
"
	Queso Dip Recipe - Allrecipes.com
",True,['cheese'],[0],0.0,3.6,allrecipes,2 cups
"









Old Country Chopped Liver Recipe
 at Epicurious.com",True,"['chicken', 'egg']","[0.4535147392290249, 0.018000000000000002]",3.215651700680272,4.5,epicurious,
"
	Grandmother's Pound Cake I Recipe - Allrecipes.com
",True,['egg'],[0.024],0.1152,4.5,allrecipes,1 - 9x13 inch pan
Bouillon of Forest Mushrooms with Oloroso Sherry Recipe : Rocco DiSpirito : Recipes : Food Network,False,[],0,0.0,4,food network,6 servings		
"
	Shortbread Pie Crust Recipe - Allrecipes.com
",False,[],0,0.0,4.5,allrecipes,3 - 9 inch pie crusts
"









Pineapple and Banana Couscous Pudding Recipe
 at Epicurious.com",False,[],0,0.0,3.9,epicurious, Makes 6 servings
"
	Grilled Asparagus Salad Recipe - Allrecipes.com
",True,['cheese'],[0],0.0,4.5,allrecipes,6 servings
"
	Simple Swiss Chard Recipe - Allrecipes.com
",False,[],0,0.0,4.0,allrecipes,2 servings
Banana Nut Muffins Recipe : Tyler Florence : Recipes : Food Network,True,['egg'],[0.012],0.0576,5,food network,12 muffins		
"
	Best Peanut Butter Cookies Ever Recipe - Allrecipes.com
",True,['egg'],[0.012],0.0576,4.3,allrecipes,3 dozen
"
	Rice Pudding  Recipe from Betty Crocker
",True,['egg'],[0.036000000000000004],0.1728,,betty crocker,8 servings
"
	Zesty Turkey Burgers Recipe - Allrecipes.com
",True,"['turkey', 'egg', 'cheese']","[0.4535147392290249, 0.006, 1.8140589569160996]",29.461906575963717,4.1,allrecipes,4 servings
Pasta and Bean Soup: Pasta e Fagioli Recipe : Mario Batali : Recipes : Food Network,True,"['pork', 'chicken', 'chicken']","[0, 0, 3.1746031746031744]",21.904761904761905,5,food network,6 servings		
Quinoa Salad Recipe : Sandra Lee : Recipes : Food Network,True,"['chicken', 'cheese']","[0, 0]",0.0,4,food network,6 servings		
"French Toast with Caramelized Pecans, Strawberries and Cream Recipe :   : Recipes : Food Network",True,"['cheese', 'egg']","[0.22679594035266767, 0.024]",3.176945194761014,5,food network,4 servings		
African Peanut Soup Recipe : Emeril Lagasse : Recipes : Food Network,True,"['chicken', 'turkey']","[0, 0.4535147392290249]",4.9433106575963714,4,food network,about 2 1/2 quarts		
Mom's Baked Rice Recipe : Bobby Flay : Recipes : Food Network,False,[],0,0.0,5,food network,6 (1/2 cup) servings		
"
	Fish Fry Bake Recipe - Allrecipes.com
",False,[],0,0.0,2.6,allrecipes,6 servings
"
	Poached Salmon II Recipe - Allrecipes.com
",False,[],0,0.0,4.4,allrecipes,4 servings
Tarte Tatin Recipe - Taste.com.au,False,[],0,0.0,4.5,taste,Ingredients (serves 6)
"









Coconut Layer Cake Recipe
 at Epicurious.com",True,"['egg', 'cheese']","[0.024, 0]",0.1152,4.6,epicurious, Makes 10 servings
"
	Fresh Salsa Recipe - Allrecipes.com
",False,[],0,0.0,4.5,allrecipes,9 cups
"
	Deviled Eggs Recipe - Allrecipes.com
",True,['egg'],[0.048],0.2304,4.2,allrecipes,8 eggs
Sugar Snap Peas with Parsley Recipe : Rachael Ray : Recipes : Food Network,False,[],0,0.0,4,food network,6 servings		
"
	Green Bean Casserole  Recipe from Betty Crocker
",False,[],0,0.0,,betty crocker,6 servings
"
	Caramelized Turnips Recipe - Allrecipes.com
",True,['chicken'],[0],0.0,4.4,allrecipes,4 servings
"
	Blueberry and Banana Cream Cheese Pie Recipe - Allrecipes.com
",True,['cheese'],[0.2551454328967511],3.4444633441061403,4.7,allrecipes,2 nine inch pies
"
	Original Irish Cream Recipe - Allrecipes.com
",False,[],0,0.0,4.7,allrecipes,4 cups
"
	Norwegian Almond Cake Recipe - Allrecipes.com
",True,"['egg', 'egg']","[0.03, 0.03]",0.288,4.6,allrecipes,10 servings
"
	Insanely Easy Vegetarian Chili Recipe - Allrecipes.com
",False,[],0,0.0,4.5,allrecipes,8 servings
Chocolate-Dipped Strawberries Recipe : Ina Garten : Recipes : Food Network,False,[],0,0.0,5,food network,6 to 8 servings		
"
	Mocha Chocolate Chip Banana Muffins Recipe - Allrecipes.com
",True,['egg'],[0.006],0.0288,4.7,allrecipes,15 - 18 muffins
"
	Italian Sausage and Peppers with Penne Recipe - Allrecipes.com
",True,"['pork', 'cheese']","[0.9070294784580498, 0]",10.975056689342402,4.5,allrecipes,6 servings
Pavlova Recipe :   : Recipes : Food Network,True,['egg'],[0.027],0.1296,5,food network,8 to 10 servings		
"
	Easy Baklava Recipe - Allrecipes.com
",False,[],0,0.0,4.8,allrecipes,1 - 9x13 inch dish
"
	Astoria Crab Pasta Recipe - Allrecipes.com
",False,[],0,0.0,4.0,allrecipes,4 servings
"
	Sweet Potato Pancakes Recipe - Allrecipes.com
",True,['egg'],[0.012],0.0576,3.9,allrecipes,15 pancakes
The Ultimate Stuffed Potato Recipe : Tyler Florence : Recipes : Food Network,False,[],0,0.0,5,food network,4 stuffed potatoes		
"
	Chewy Chocolate Chip Oatmeal Cookies Recipe - Allrecipes.com
",True,['egg'],[0.012],0.0576,4.6,allrecipes,3 1/2 dozen
"
	Southwestern Beef Salad Recipe - Allrecipes.com
",True,['beef'],[0.4535147392290249],12.244897959183673,4.3,allrecipes,4 servings
"
	Easy Chicken Pot Pie (Cooking for 2)  Recipe from Betty Crocker
",True,"['chicken', 'chicken', 'egg']","[0, 0, 0.018000000000000002]",0.0864,,betty crocker,3 servings
"
	French Bread Recipe - Allrecipes.com
",True,['egg'],[0.006],0.0288,4.5,allrecipes,2 large loaves
"
	Egg-White Crepes Recipe - Allrecipes.com
",True,['egg'],[0.012],0.0576,4.5,allrecipes,4 crepes
"
	Eastern North Carolina BBQ Sauce Recipe - Allrecipes.com
",False,[],0,0.0,4.5,allrecipes,2 cups
Streusel Topping Recipe | MyRecipes.com,False,[],0,0.0,,myrecipes,Makes about 3/4 cup
"
	Gourmet White Pizza Recipe - Allrecipes.com
",True,"['cheese', 'chicken', 'cheese']","[0, 0, 0.1417474627204173]",1.9135907467256335,4.6,allrecipes,1 pizza
"
	Creamed Beef for SOS Recipe - Allrecipes.com
",True,"['beef', 'chicken']","[0.4535147392290249, 0]",12.244897959183673,4.1,allrecipes,4 servings
"
	Tangy Chicken Recipe - Allrecipes.com
",True,['chicken'],[0],0.0,4.1,allrecipes,6 servings
"
	Tofu Sandwich Spread Recipe - Allrecipes.com
",False,[],0,0.0,4.4,allrecipes,4 servings
White-Bean Soup Shooters with Bacon Recipe : Food Network Kitchens : Recipes : Food Network,True,"['chicken', 'cheese']","[0, 0.05669898508816692]",0.7654362986902534,5,food network,24 min
"
	Easy Fried Eggplant Recipe - Allrecipes.com
",True,"['egg', 'egg']","[0.006, 0.018000000000000002]",0.1152,4.4,allrecipes,4 servings
"
	Ann's Sister's Meatloaf Recipe Recipe - Allrecipes.com
",True,"['beef', 'egg']","[0.9070294784580498, 0.012]",24.547395918367346,4.3,allrecipes,6 servings
"
	Classic Strawberry Shortcakes   Recipe from Betty Crocker
",False,[],0,0.0,,betty crocker,6 servings 
"
	Best Cream Of Broccoli Soup Recipe - Allrecipes.com
",True,['chicken'],[0],0.0,4.5,allrecipes,6 servings
Twice Baked Potato Casserole Recipe : Emeril Lagasse : Recipes : Food Network,True,['egg'],[0.018000000000000002],0.0864,5,food network,12 servings		
Classic Broccoli-Raisin Salad Recipe | MyRecipes.com,False,[],0,0.0,,myrecipes,Makes 6 servings
"
	Pan Fried Halibut Steak with Light Green Sauce Recipe - Allrecipes.com
",True,['beef'],[0.3401939105290015],9.18523558428304,4.4,allrecipes,4 servings
"
	Chocolate Surprise Cupcakes Recipe - Allrecipes.com
",True,"['cheese', 'egg']","[0.2551454328967511, 0.006]",3.4732633441061402,4.5,allrecipes,24 cupcakes
"
	Mexican Sour Cream Rice Recipe - Allrecipes.com
",True,"['chicken', 'cheese']","[0.4252423881612519, 0]",2.9341724783126386,4.3,allrecipes,6 servings
"
	Fish Tacos Recipe - Allrecipes.com
",True,['egg'],[0.006],0.0288,4.7,allrecipes,8 servings
"









Sweet-and-Spicy Nuts Recipe
 at Epicurious.com",False,[],0,0.0,4.4,epicurious, Makes about 2 cups
"
	Simple Whole Roasted Chicken Recipe - Allrecipes.com
",True,['chicken'],[2.2675736961451247],15.646258503401361,4.6,allrecipes,6 servings
Salmon Burgers Recipe : Paula Deen : Recipes : Food Network,True,['egg'],[0.006],0.0288,5,food network,8 servings		
"
	Yummy Roll Ups Recipe - Allrecipes.com
",True,['cheese'],[0.2551454328967511],3.4444633441061403,4.7,allrecipes,5 servings
Colorful Vegetable Lasagna Recipe | MyRecipes.com,True,"['cheese', 'cheese', 'cheese', 'egg']","[0.2834949254408346, 0, 0.07087373136020865, 0.006]",4.812776866814084,,myrecipes,8 servings (serving size: 1 piece)
"
	Sloppy Joes  Recipe from Betty Crocker
",True,['beef'],[36.73469387755102],991.8367346938775,,betty crocker,6 sandwiches
"
	Blueberry Sauce Recipe - Allrecipes.com
",False,[],0,0.0,4.7,allrecipes,8 servings
"
	Corn Fritters Recipe - Allrecipes.com
",True,['egg'],[0.006],0.0288,4.4,allrecipes,1 dozen fritters
"









Tomato-Avocado Salsa Recipe
 at Epicurious.com",False,[],0,0.0,5.0,epicurious, Makes 6 servings
"
	Microwave Peanut Brittle Recipe - Allrecipes.com
",False,[],0,0.0,4.4,allrecipes,1.5 pounds
Strawberry Frosting Recipe : Giada De Laurentiis : Recipes : Food Network,False,[],0,0.0,,food network,
"









Darned Good Boneless Short Ribs Recipe
 at Epicurious.com",True,['beef'],[0.9070294784580498],24.489795918367346,3.75,epicurious, Serves 4 to 6
Braised Escarole with Garlic and Lemon Recipe : Tyler Florence : Recipes : Food Network,True,['chicken'],[0],0.0,4,food network,4 servings		
Herb Crusted Salmon Recipe : Claire Robinson : Recipes : Food Network,False,[],0,0.0,5,food network,4 to 6 servings		
"
	Cucumber Salad Recipe - Allrecipes.com
",False,[],0,0.0,3.9,allrecipes,12 servings
Meatless Shepherd's Pie with Horseradish-Cheddar Potatoes Recipe : Rachael Ray : Recipes : Food Network,True,['egg'],[0.006],0.0288,4,food network,4 to 6 servings		
Baba Ganoush and Pita Crisps Recipe : Rachael Ray : Recipes : Food Network,True,['egg'],[0.039],0.1872,4,food network,2 cups		
Firecracker Vegetable Roast Recipe | MyRecipes.com,False,[],0,0.0,,myrecipes,6 servings (serving size: 1 1/3 cups vegetable mixture and 1 cup rice)
"
	Monkey Bread V Recipe - Allrecipes.com
",False,[],0,0.0,4.6,allrecipes,1 loaf
"
	Amazing Muffaletta Olive Salad Recipe - Allrecipes.com
",False,[],0,0.0,4.5,allrecipes,4 cups
Crab and Avocado Duet Recipe : Ellie Krieger : Recipes : Food Network,False,[],0,0.0,5,food network,4 servings		
Garlic Green Beans Recipe | MyRecipes.com,False,[],0,0.0,,myrecipes,Makes 6 to 8 servings
Spinach and Three Cheese Triangles Recipe :   : Recipes : Food Network,True,"['cheese', 'cheese', 'egg']","[0.1417474627204173, 0.12757271644837556, 0.006]",3.6646224187787038,5,food network,about 36 triangles		
"
	Three Berry Pie Recipe - Allrecipes.com
",False,[],0,0.0,4.7,allrecipes,1 9-inch pie
"
	Risotto (Gluten Free)  Recipe from Betty Crocker
",True,"['chicken', 'cheese']","[0.9638827464988377, 0]",6.65079095084198,,betty crocker,6 servings 
"
	Spiced Applesauce Bread Recipe - Allrecipes.com
",True,['egg'],[0.012],0.0576,4.4,allrecipes,1 - 9x5 inch loaf
"









Chicken Vindaloo Recipe
 at Epicurious.com",True,"['chicken', 'chicken']","[0, 0]",0.0,3.65,epicurious, Makes 4 servings
Banana Crunch Muffins Recipe : Ina Garten : Recipes : Food Network,True,['egg'],[0.012],0.0576,5,food network,18 large muffins		
"
	Slow Cooker Carnitas Recipe - Allrecipes.com
",True,"['pork', 'chicken']","[2.2675736961451247, 0]",27.43764172335601,4.6,allrecipes,10 servings
"
	Pumpkin Swirl Bread Recipe - Allrecipes.com
",True,"['cheese', 'egg', 'egg']","[0.2551454328967511, 0.006, 0.006]",3.50206334410614,4.5,allrecipes,1 - 9 x 3 inch loaf
"
	Roasted Turkey Legs Recipe - Allrecipes.com
",True,['turkey'],[0],0.0,4.3,allrecipes,3 servings
Smoked Gouda Cheese Sauce Recipe | MyRecipes.com,True,['cheese'],[0.10631059704031298],1.4351930600442253,,myrecipes,2 cups (serving size: 1/2 cup)
"









Cheese Enchiladas with Green Sauce Recipe
 at Epicurious.com",True,"['cheese', 'cheese']","[0, 0]",0.0,4.65,epicurious, Serves 6
Twice Baked Potato Casserole Recipe : Emeril Lagasse : Recipes : Food Network,True,['egg'],[0.018000000000000002],0.0864,5,food network,12 servings		
Eton Mess Recipe - Taste.com.au,False,[],0,0.0,5,taste,Ingredients 
"
	Mexican Cornbread II Recipe - Allrecipes.com
",True,"['egg', 'cheese']","[0.006, 0]",0.0288,4.3,allrecipes,1 - 9x9 inch pan
"
	Zucchini-Chocolate Chip Muffins Recipe - Allrecipes.com
",True,['egg'],[0.006],0.0288,4.9,allrecipes,12 servings
"
	Beth's Spicy Oatmeal Raisin Cookies Recipe - Allrecipes.com
",True,['egg'],[0.012],0.0576,4.7,allrecipes,3 dozen
"
	Apricot-Orange Gelatin Salad Recipe - Allrecipes.com
",True,"['egg', 'cheese']","[0.006, 0.22675736961451246]",3.090024489795918,4.8,allrecipes,12 servings
"
	Spaghetti with Garlic and Basil Recipe - Allrecipes.com
",True,['cheese'],[0],0.0,4.2,allrecipes,8 servings
"
	Simple Grilled Lamb Chops Recipe - Allrecipes.com
",True,['lamb'],[0.9070294784580498],35.55555555555556,4.7,allrecipes,6 servings
"
	Simple Lemon Herb Chicken Recipe - Allrecipes.com
",True,['chicken'],[0],0.0,4.3,allrecipes,2 servings
Corn and Potato Chowder Recipe | MyRecipes.com,True,['cheese'],[0.07087373136020865],0.9567953733628167,,myrecipes,4 servings
"









Swedish Pickled Beets Recipe
 at Epicurious.com",False,[],0,0.0,5.0,epicurious, Makes about 2 cups
"
	Corn and Crab Quesadillas  Recipe from Betty Crocker
",True,['cheese'],[0.2551454328967511],3.4444633441061403,,betty crocker,6 servings
"
	Summertime Sweet Pickles Recipe - Allrecipes.com
",False,[],0,0.0,4.4,allrecipes,1 quart
"
	Marinated Tuna Steak Recipe - Allrecipes.com
",True,"['beef', 'tuna']","[0.22679594035266767, 0.22679594035266767]",7.5069456256733,4.6,allrecipes,4 servings
Strawberry and Mascarpone Filled Cupcakes Recipe : Giada De Laurentiis : Recipes : Food Network,True,['cheese'],[0.2551454328967511],3.4444633441061403,4,food network,12 servings		
Mini Blueberry Muffins Recipe | MyRecipes.com,True,['egg'],[0.012],0.0576,,myrecipes,4 dozen (serving size: 2 muffins)
Frozen Grapes Recipe :   : Recipes : Food Network,False,[],0,0.0,2,food network,2 servings		
"
	Spelt Biscuits Recipe - Allrecipes.com
",False,[],0,0.0,4.7,allrecipes,6 biscuits
"
	Scott Hibb's Amazing Whisky Grilled Baby Back Ribs Recipe - Allrecipes.com
",True,['pork'],[1.8140589569160996],21.950113378684804,4.8,allrecipes,4 servings
"
	Roquefort Dressing Recipe - Allrecipes.com
",True,['cheese'],[0.22679594035266767],3.0617451947610137,4.5,allrecipes,1 quart
"
	Fried Rice Restaurant Style Recipe - Allrecipes.com
",True,['egg'],[0.012],0.0576,4.3,allrecipes,8 servings
"









Bûche de Noël with Marzipan Mushrooms Recipe
 at Epicurious.com",True,"['egg', 'egg']","[0.012, 0.036000000000000004]",0.2304,4.1,epicurious, Makes 14 servings
"Asparagus, Canadian Bacon, and Cheese Frittata: Low Carb Recipe : Food Network Kitchens : Recipes : Food Network",True,['egg'],[0.03],0.144,5,food network,2 servings		
"
	Triple Berry Crisp Recipe - Allrecipes.com
",False,[],0,0.0,4.6,allrecipes,18 servings
"
	Baked Zucchini Chips Recipe - Allrecipes.com
",True,"['cheese', 'egg']","[0, 0.012]",0.0576,4.2,allrecipes,4 servings
"
	Chocolate Peanut Butter Truffles Recipe - Allrecipes.com
",False,[],0,0.0,4.2,allrecipes,3 dozen
"
	Beef Tips Recipe - Allrecipes.com
",True,['beef'],[0.9070294784580498],24.489795918367346,4.3,allrecipes,6 serving
Arctic Lime Freeze Recipe | MyRecipes.com,False,[],0,0.0,,myrecipes,5 servings (serving size: 1 cup)
"
	Cherry Salad Recipe - Allrecipes.com
",False,[],0,0.0,3.8,allrecipes,10 servings
Hearty Lasagna With Italian Meat Sauce Recipe | MyRecipes.com,True,"['cheese', 'cheese', 'egg', 'cheese']","[0.45359188070533535, 0.07087373136020865, 0.012, 0.21262119408062596]",10.008271882973295,,myrecipes,Makes 12 servings
"
	Chicken, Seasoned Rice and Vegetable Casserole Recipe - Allrecipes.com
",True,"['cheese', 'chicken']","[0, 0.2834949254408346]",1.9561149855417588,3.8,allrecipes,6 servings
Emeril's Baked Stuffed Lobsters Recipe : Emeril Lagasse : Recipes : Food Network,False,[],0,0.0,5,food network,4 servings		
"









Lemon Curd Recipe
 at Epicurious.com",True,['egg'],[0.018000000000000002],0.0864,4.85,epicurious, Makes about 1 1/3 cups
"
	Brownie Mix in a Jar II Recipe - Allrecipes.com
",False,[],0,0.0,4.5,allrecipes,2 dozen
"
	Blonde Brownies I Recipe - Allrecipes.com
",True,['egg'],[0.006],0.0288,4.5,allrecipes,1 dozen
"
	Fresh Rhubarb Pie Recipe - Allrecipes.com
",False,[],0,0.0,4.8,allrecipes,1 pie
"









Spring Greens and Lima Bean Soup Recipe
 at Epicurious.com",True,"['chicken', 'cheese']","[0, 0]",0.0,5.0,epicurious, Makes 8 servings
"
	Garlic, Spinach, and Chickpea Soup Recipe - Allrecipes.com
",False,[],0,0.0,4.3,allrecipes,6 servings
"









Ricotta Spinach Pie Recipe
 at Epicurious.com",True,"['cheese', 'cheese', 'cheese', 'egg']","[0.45359188070533535, 0.22679594035266767, 0, 0.018000000000000002]",9.27163558428304,4.75,epicurious, Serves 6
Pomodoro Sauce Recipe : Tyler Florence : Recipes : Food Network,False,[],0,0.0,4,food network,4 servings		
"
	Preserved Lemons Recipe - Allrecipes.com
",False,[],0,0.0,4.2,allrecipes,32 pieces
"
	Homemade Shake and Bake Mixture Recipe - Allrecipes.com
",False,[],0,0.0,4.6,allrecipes,4 cups
Apple Pandowdy Recipe : Emeril Lagasse : Recipes : Food Network,False,[],0,0.0,5,food network,6 to 8 servings		
"
	Cheddar Bay Biscuits Recipe - Allrecipes.com
",True,['cheese'],[0.08504847763225037],1.14815444803538,4.6,allrecipes,20 biscuits
"
	Strawberry Banana Torte Recipe - Allrecipes.com
",False,[],0,0.0,4.0,allrecipes,8 servings
"
	Restaurant Style Egg Drop Soup Recipe - Allrecipes.com
",True,"['chicken', 'egg', 'egg']","[0, 0.012, 0.006]",0.0864,4.5,allrecipes,4 servings
"
	Easy Rhubarb Jam Recipe - Allrecipes.com
",False,[],0,0.0,4.0,allrecipes,6 (1/2 pint) jars
"
	Terry's Texas Pinto Beans Recipe - Allrecipes.com
",True,['chicken'],[0.8504847763225039],5.868344956625277,4.4,allrecipes,8 servings
"
	Pickled Green Beans Recipe - Allrecipes.com
",False,[],0,0.0,4.6,allrecipes,4 pints
"
	Chicken Teriyaki Recipe - Allrecipes.com
",True,"['chicken', 'chicken', 'chicken']","[0, 0, 0]",0.0,4.2,allrecipes,4 servings
"
	Meal on a Stick - Shrimp Kabobs Recipe - Allrecipes.com
",False,[],0,0.0,0.0,allrecipes,4 servings
"
	Sensational Salmon Loaf Recipe - Allrecipes.com
",True,['egg'],[0.006],0.0288,4.0,allrecipes,9 servings
Broccoli Cheddar Cornbread Recipe : Patrick and Gina Neely : Recipes : Food Network,True,"['cheese', 'egg']","[0.2551454328967511, 0.024]",3.5596633441061405,5,food network,6 servings		
"
	Egg Sandwich Recipe - Allrecipes.com
",True,"['egg', 'cheese']","[0.006, 0]",0.0288,4.4,allrecipes,1 sandwich
"
	French Onion Soup II Recipe - Allrecipes.com
",True,"['beef', 'cheese']","[0.45359188070533535, 0]",12.246980779044055,4.3,allrecipes,6 servings
"









Black Bean and Tomato Quinoa Recipe
 at Epicurious.com",False,[],0,0.0,4.85,epicurious, Makes 4 (side dish) servings
"
	Tomato-Basil Soup  Recipe from Betty Crocker
",False,[],0,0.0,,betty crocker,4 servings
"
	Vegetable Pizza I Recipe - Allrecipes.com
",True,"['cheese', 'cheese']","[0.2834949254408346, 0]",3.827181493451267,4.6,allrecipes,1 pizza
"









Chicken Tahini Salad with Pine Nuts on Mini Pita Rounds Recipe
 at Epicurious.com",True,['chicken'],[2.7210884353741496],18.775510204081634,3.75,epicurious, Makes 40
"
	Egg Casserole Recipe - Allrecipes.com
",True,"['egg', 'cheese']","[0.07200000000000001, 0.45359188070533535]",6.4690903895220275,4.4,allrecipes,6 servings
"
	Christmas Cornflake Wreath Cookies Recipe - Allrecipes.com
",False,[],0,0.0,4.4,allrecipes,3 dozen
"
	Best Apple Crisp Ever Recipe - Allrecipes.com
",True,['egg'],[0.006],0.0288,3.8,allrecipes,1 - 9 inch square pan
"









Classic Saltimbocca Recipe
 at Epicurious.com",False,[],0,0.0,4.0,epicurious, Makes 6 servings
Creamy Parmesan Orzo Recipe | MyRecipes.com,True,"['chicken', 'cheese']","[0, 0.035436865680104325]",0.47839768668140836,,myrecipes,4 servings (serving size: 1/2 cup)
Eggplant Parmesan Recipe | MyRecipes.com,True,"['egg', 'egg', 'cheese', 'cheese']","[0.0195, 0.018000000000000002, 0, 0.4252423881612519]",5.920772240176901,,myrecipes,8 servings
"
	Lentil Chili II Recipe - Allrecipes.com
",False,[],0,0.0,4.3,allrecipes,12 servings
"









Braised Short Ribs Recipe
 at Epicurious.com",True,['beef'],[3.401360544217687],91.83673469387755,4.3,epicurious, Makes 4 servings
"
	Swedish Pancakes Recipe - Allrecipes.com
",True,"['egg', 'egg']","[0.024, 0.024]",0.2304,4.5,allrecipes,4 servings
Jambalaya Recipe : Paula Deen : Recipes : Food Network,False,[],0,0.0,4,food network,4 to 6 servings		
"
	Hot Dog Soup Recipe - Allrecipes.com
",True,"['chicken', 'beef']","[0.4394171344332936, 0.4819413732494188]",16.044395305324034,4.2,allrecipes,6 cups
Super Stuffed Baked Apples a la Mode Recipe : Rachael Ray : Recipes : Food Network,False,[],0,0.0,5,food network,4 servings		
"
	Peanut Blossoms (Gluten Free)  Recipe from Betty Crocker
",True,['egg'],[0.006],0.0288,,betty crocker,4 dozen cookies
S'more Brownies Recipe : Food Network Kitchens : Recipes : Food Network,True,['egg'],[0.024],0.1152,4,food network,about 12 (2-inch) squares		
Mexican Chicken Recipe : Paula Deen : Recipes : Food Network,True,"['chicken', 'cheese', 'chicken']","[0.3331065373929807, 0.3331065373929807, 0]",6.795373362816806,3,food network,8 servings		
"
	Chicken Chimichangas Recipe - Allrecipes.com
",True,"['chicken', 'chicken', 'cheese', 'cheese']","[0, 0, 0.4535147392290249, 0]",6.122448979591836,4.5,allrecipes,6 servings
